Data,Nome,Edicao,Num,Extras,Qtd,Preco_Unit,Preco_Total
2025-05-29,"Ragavan, Nimble Pilferer","Ixalan","245","",3,305.12,915.35
2025-05-29,"Supreme Verdict","Innistrad: Midnight Hunt","146","Prerelease",4,7.61,30.46
2025-05-29,"Supreme Verdict","Adventures in the Forgotten Realms","196","",2,3.02,6.03
2025-05-29,"Kiora, Behemoth Beckoner","Commander Masters","115","",3,2.14,6.43
2025-05-29,"Sorin Markov","Strixhaven","14","Prerelease",2,23.51,47.03
2025-05-29,"Mox Diamond","Wilds of Eldraine","255","Prerelease",3,7044.00,21132.01
2025-05-29,"Path to Exile","Unfinity","10","Etched",3,8.51,25.54
2025-05-29,"Xenagos, God of Revels","Alpha","256","",4,1.85,7.40
2025-05-29,"Dark Ritual","Ikoria: Lair of Behemoths","50","Foil",1,28.25,28.25
2025-05-29,"Phyrexian Obliterator","Magic 2010","280","Foil",2,5.07,10.15
2025-05-29,"Tarmogoyf","Ixalan","217","",1,3.42,3.42
2025-05-29,"Mox Diamond","Strixhaven","177","Foil",1,7157.38,7157.38
2025-05-29,"Demonic Tutor","March of the Machine","32","Foil",1,2.55,2.55
2025-05-29,"Gaea's Cradle","Kaladesh Remastered","185","",4,2290.96,9163.84
2025-05-29,"Tarmogoyf","Phyrexia: All Will Be One","156","Etched",2,1.62,3.24
2025-05-29,"Orcish Bowmasters","Revised","243","",3,5.07,15.21
2025-05-29,"Sword of Fire and Ice","Unlimited","188","Etched",3,9.56,28.68
2025-05-29,"Inquisition of Kozilek","Streets of New Capenna","254","",3,3.79,11.38
2025-05-29,"Arid Mesa","Wilds of Eldraine","34","",3,2.36,7.08
2025-05-29,"Elvish Mystic","Kaladesh Remastered","36","",2,13.31,26.62
2025-05-29,"Misty Rainforest","Theros Beyond Death","262","Foil",2,9.69,19.38
2025-05-29,"Dockside Extortionist","Revised","85","",3,11.52,34.56
2025-05-29,"Kiora, Behemoth Beckoner","Beta","77","",1,11.89,11.89
2025-05-29,"Demonic Tutor","Phyrexia: All Will Be One","29","",4,5.66,22.65
2025-05-29,"Inquisition of Kozilek","Fourth Edition","224","",2,16.90,33.81
2025-05-29,"Xenagos, God of Revels","Commander Masters","28","",1,19.99,19.99
2025-05-29,"Jitte","Future Sight","194","",4,14.43,57.73
2025-05-29,"Volcanic Island","Unfinity","276","",3,878.49,2635.46
2025-05-29,"Lotus Cobra","Fourth Edition","63","",3,2322.38,6967.14
2025-05-29,"Chandra, Torch of Defiance","The Lord of the Rings","201","",1,1.98,1.98
2025-05-29,"Flooded Strand","The Lord of the Rings","265","Foil",2,12.92,25.85
2025-05-29,"Demonic Tutor","Kaladesh Remastered","111","",1,3.75,3.75
2025-05-29,"Sword of Body and Mind","Innistrad: Midnight Hunt","74","",1,4.89,4.89
2025-05-29,"Sensei's Divining Top","Fourth Edition","299","Prerelease",1,24.13,24.13
2025-05-29,"Demonic Tutor","The Lord of the Rings","289","",3,16.53,49.59
2025-05-29,"Scalding Tarn","Theros Beyond Death","186","",4,11.71,46.84
2025-05-29,"Ancient Tomb","Commander Masters","258","Prerelease",1,21.04,21.04
2025-05-29,"Cabal Coffers","The Lost Caverns of Ixalan","265","Foil",4,13.91,55.65
2025-05-29,"Orcish Bowmasters","Zendikar Rising","268","Foil",1,9.84,9.84
2025-05-29,"Phyrexian Obliterator","Commander Masters","166","Foil",2,34.07,68.15
2025-05-29,"Demonic Tutor","The Brothers' War","88","Etched",1,10.86,10.86
2025-05-29,"Sword of War and Peace","Revised","156","",1,11.51,11.51
2025-05-29,"Path to Exile","Unfinity","154","",2,0.89,1.78
2025-05-29,"The Ur-Dragon","Innistrad: Midnight Hunt","67","",2,10.78,21.55
2025-05-29,"Emrakul, the Aeons Torn","Unfinity","253","",2,7.99,15.98
2025-05-29,"Wrath of God","Future Sight","230","",1,1.51,1.51
2025-05-29,"Sword of Body and Mind","Wilds of Eldraine","239","Foil",4,2.54,10.16
2025-05-29,"Sheoldred, the Apocalypse","Revised","271","Etched",2,342.87,685.75
2025-05-29,"Force of Will","Magic 2012","256","",4,331.43,1325.72
2025-05-29,"Cabal Coffers","Phyrexia: All Will Be One","7","Foil",1,8.51,8.51
2025-05-29,"Verdant Catacombs","Phyrexia: All Will Be One","216","Etched",2,29.11,58.22
2025-05-29,"Vampiric Tutor","Streets of New Capenna","291","Foil",1,18.38,18.38
2025-05-29,"Dark Confidant","The Lord of the Rings","217","",1,4.71,4.71
2025-05-29,"Sheoldred, the Apocalypse","Alpha","165","Prerelease",2,125.30,250.60
2025-05-29,"Avacyn, Angel of Hope","Ixalan","138","",3,14.30,42.89
2025-05-29,"Teferi's Protection","The Lord of the Rings","105","",3,10.29,30.86
2025-05-29,"Arid Mesa","Future Sight","176","Prerelease",1,1.37,1.37
2025-05-29,"Vraska the Unseen","Revised","169","",1,2.04,2.04
2025-05-29,"Liliana's Triumph","Magic 2010","226","Prerelease",3,1.38,4.14
2025-05-29,"Kodama's Reach","Modern Horizons 2","145","",2,1.55,3.10
2025-05-29,"Brisela, Voice of Nightmares","The Lord of the Rings","94","",3,18.13,54.38
2025-05-29,"Ragavan, Nimble Pilferer","Dominaria United","243","Foil",2,550.59,1101.17
2025-05-29,"Thoughtseize","Phyrexia: All Will Be One","193","",4,15.12,60.48
2025-05-29,"Gaea's Cradle","Dominaria United","143","Foil",4,585.70,2342.82
2025-05-29,"Fyndhorn Elves","Innistrad: Midnight Hunt","14","",2,19.27,38.54
2025-05-29,"Fabled Passage","Fourth Edition","126","Foil",3,8.16,24.47
2025-05-29,"Nicol Bolas, the Ravager","Modern Horizons 2","59","Prerelease",4,2.75,11.01
2025-05-29,"Urborg, Tomb of Yawgmoth","March of the Machine","21","",1,11.95,11.95
2025-05-29,"Mana Crypt","Time Spiral","105","",4,385.88,1543.51
2025-05-29,"Jitte","Revised","253","",4,19.63,78.52
2025-05-29,"Lightning Bolt","Commander Masters","288","Etched",2,14.83,29.67
2025-05-29,"Force of Will","Modern Horizons 2","235","Prerelease",3,351.79,1055.36
2025-05-29,"Craterhoof Behemoth","The Brothers' War","207","",1,14.79,14.79
2025-05-29,"Sword of Fire and Ice","March of the Machine","71","Prerelease",4,15.18,60.71
2025-05-29,"Tamiyo, Field Researcher","The Lost Caverns of Ixalan","238","Etched",1,25.82,25.82
2025-05-29,"Birds of Paradise","Innistrad: Midnight Hunt","8","",1,15.39,15.39
2025-05-29,"Cabal Coffers","Magic 2012","84","Prerelease",2,6.07,12.15
2025-05-29,"Mox Diamond","Beta","247","",3,1718.27,5154.82
2025-05-29,"Sylvan Library","Commander Masters","32","Foil",1,5.50,5.50
2025-05-29,"Sword of War and Peace","Modern Horizons 2","173","",2,11.94,23.88
2025-05-29,"Ob Nixilis Reignited","Modern Horizons 2","182","",3,12.22,36.67
2025-05-29,"Scalding Tarn","The Brothers' War","245","",1,11.60,11.60
2025-05-29,"Kiora, Behemoth Beckoner","Streets of New Capenna","90","Prerelease",1,12.86,12.86
2025-05-29,"Elesh Norn, Grand Cenobite","Strixhaven","187","Foil",1,12.12,12.12
2025-05-29,"Field of the Dead","Magic 2011","259","Prerelease",1,4.57,4.57
2025-05-29,"Elvish Mystic","Magic 2010","211","",3,2.05,6.15
2025-05-29,"Karn, Scion of Urza","Future Sight","121","Prerelease",2,9.45,18.90
2025-05-29,"Wrath of God","Modern Horizons 2","222","Foil",4,18.92,75.66
2025-05-29,"Xenagos, God of Revels","Ixalan","277","Prerelease",4,7.60,30.40
2025-05-29,"Griselbrand","Ixalan","297","Prerelease",4,19.84,79.37
2025-05-29,"Sword of Fire and Ice","Magic 2010","41","Prerelease",1,18.90,18.90
2025-05-29,"Sensei's Divining Top","Magic 2013","234","Etched",4,2.03,8.11
2025-05-29,"Mox Diamond","Modern Horizons 2","253","",4,3604.22,14416.89
2025-05-29,"Wooded Foothills","The Brothers' War","104","",2,11.83,23.66
2025-05-29,"Misty Rainforest","Unlimited","251","",2,15.95,31.90
2025-05-29,"Xenagos, the Reveler","Innistrad: Midnight Hunt","257","Prerelease",1,10.49,10.49
2025-05-29,"Felidar Guardian","Future Sight","161","",4,13.16,52.66
2025-05-29,"Sheoldred, the Apocalypse","Ikoria: Lair of Behemoths","192","Foil",1,375.69,375.69
2025-05-29,"Batterskull","Beta","82","",1,1.00,1.00
2025-05-29,"Demonic Tutor","Ikoria: Lair of Behemoths","230","",4,2.08,8.34
2025-05-29,"Path to Exile","Magic 2010","49","Prerelease",3,36.16,108.47
2025-05-29,"Xenagos, the Reveler","The Lost Caverns of Ixalan","227","",3,8.60,25.81
2025-05-29,"Jitte","Zendikar Rising","66","Etched",4,13.19,52.76
2025-05-29,"Ral Zarek","Fourth Edition","27","Etched",3,12.81,38.43
2025-05-29,"Scute Swarm","Innistrad: Midnight Hunt","13","",3,7.04,21.11
2025-05-29,"Swords to Plowshares","Streets of New Capenna","195","",4,9.51,38.05
2025-05-29,"Polluted Delta","Ixalan","221","",3,5.82,17.46
2025-05-29,"Tundra","Theros Beyond Death","180","Foil",3,13.77,41.31
2025-05-29,"Craterhoof Behemoth","Wilds of Eldraine","215","",2,11.02,22.04
2025-05-29,"Liliana of the Veil","Commander Masters","254","",1,2.88,2.88
2025-05-29,"Sylvan Library","Modern Horizons 2","122","",4,10.75,43.01
2025-05-29,"Counterspell","Ixalan","165","Etched",2,28.82,57.64
2025-05-29,"Force of Will","Dominaria United","248","",3,108.10,324.29
2025-05-29,"Mystic Remora","Future Sight","54","Foil",2,8.24,16.48
2025-05-29,"Thoughtseize","Beta","294","",2,19.08,38.17
2025-05-29,"Cabal Coffers","Ikoria: Lair of Behemoths","255","Prerelease",4,29.61,118.43
2025-05-30,"Vraska the Unseen","Magic 2013","77","Foil",4,30.33,121.33
2025-05-30,"Arid Mesa","Magic 2011","109","",2,7.41,14.83
2025-05-30,"Saheeli Rai","Ixalan","281","Etched",4,5.87,23.47
2025-05-30,"Dark Depths","Wilds of Eldraine","220","Prerelease",1,8.16,8.16
2025-05-30,"Aether Vial","The Brothers' War","114","Foil",3,28.39,85.16
2025-05-30,"Narset, Parter of Veils","Modern Horizons 2","240","",1,17.80,17.80
2025-05-30,"Misty Rainforest","The Brothers' War","61","",2,16.44,32.89
2025-05-30,"Kiora, Behemoth Beckoner","Phyrexia: All Will Be One","264","",3,13.68,41.03
2025-05-30,"Xenagos, the Reveler","Alpha","179","Prerelease",2,30.27,60.53
2025-05-30,"Xenagos, God of Revels","Wilds of Eldraine","86","Foil",4,1.60,6.39
2025-05-30,"Wooded Foothills","Unlimited","128","",4,29.67,118.69
2025-05-30,"Teferi's Protection","Future Sight","55","",1,12.11,12.11
2025-05-30,"Saheeli Rai","Time Spiral","289","",3,2.57,7.70
2025-05-30,"Craterhoof Behemoth","Phyrexia: All Will Be One","59","",4,15.17,60.68
2025-05-30,"Dark Ritual","Unfinity","39","Foil",1,9.76,9.76
2025-05-30,"Doubling Season","Ixalan","168","",2,673.75,1347.50
2025-05-30,"Field of the Dead","Magic 2013","99","",4,3.46,13.86
2025-05-30,"Nicol Bolas, the Ravager","Ixalan","93","",2,15.74,31.49
2025-05-30,"Lightning Bolt","Unfinity","25","Etched",3,4.40,13.19
2025-05-30,"Esper Sentinel","Unfinity","281","",1,41.70,41.70
2025-05-30,"Urborg, Tomb of Yawgmoth","Ixalan","286","",2,7.97,15.93
2025-05-30,"Rhystic Study","Unfinity","163","Foil",2,31.17,62.33
2025-05-30,"Path to Exile","Dominaria United","241","Foil",4,24.52,98.07
2025-05-30,"Brainstorm","Dominaria United","95","",4,22.13,88.53
2025-05-30,"Marsh Flats","Innistrad: Midnight Hunt","158","Prerelease",1,21.37,21.37
2025-05-30,"Hangarback Walker","Unlimited","182","Prerelease",3,21.51,64.53
2025-05-30,"Chandra, Torch of Defiance","Ixalan","133","Prerelease",1,22.31,22.31
2025-05-30,"Gaea's Cradle","March of the Machine","202","Etched",4,1297.48,5189.92
2025-05-30,"Dark Depths","Dominaria United","88","",3,5.91,17.72
2025-05-30,"Phyrexian Obliterator","Alpha","51","Etched",2,26.02,52.04
2025-05-30,"Craterhoof Behemoth","Fourth Edition","90","",3,15.83,47.49
2025-05-30,"Birds of Paradise","Ixalan","131","Foil",2,4.99,9.98
2025-05-30,"Mana Crypt","Zendikar Rising","145","",4,225.67,902.68
2025-05-30,"Urza's Saga","Time Spiral","74","",1,5.34,5.34
2025-05-30,"Ragavan, Nimble Pilferer","Ixalan","245","",3,307.17,921.50
2025-05-30,"Supreme Verdict","Innistrad: Midnight Hunt","146","Prerelease",4,7.62,30.46
2025-05-30,"Supreme Verdict","Adventures in the Forgotten Realms","196","",2,3.00,5.99
2025-05-30,"Kiora, Behemoth Beckoner","Commander Masters","115","",3,2.09,6.28
2025-05-30,"Sorin Markov","Strixhaven","14","Prerelease",2,22.81,45.62
2025-05-30,"Mox Diamond","Wilds of Eldraine","255","Prerelease",3,6843.93,20531.80
2025-05-30,"Path to Exile","Unfinity","10","Etched",3,8.92,26.77
2025-05-30,"Xenagos, God of Revels","Alpha","256","",4,1.89,7.58
2025-05-30,"Dark Ritual","Ikoria: Lair of Behemoths","50","Foil",1,27.99,27.99
2025-05-30,"Phyrexian Obliterator","Magic 2010","280","Foil",2,5.32,10.64
2025-05-30,"Tarmogoyf","Ixalan","217","",1,3.33,3.33
2025-05-30,"Mox Diamond","Strixhaven","177","Foil",1,7070.21,7070.21
2025-05-30,"Demonic Tutor","March of the Machine","32","Foil",1,2.56,2.56
2025-05-30,"Gaea's Cradle","Kaladesh Remastered","185","",4,2334.29,9337.18
2025-05-30,"Tarmogoyf","Phyrexia: All Will Be One","156","Etched",2,1.63,3.26
2025-05-30,"Orcish Bowmasters","Revised","243","",3,5.11,15.32
2025-05-30,"Sword of Fire and Ice","Unlimited","188","Etched",3,9.73,29.20
2025-05-30,"Inquisition of Kozilek","Streets of New Capenna","254","",3,3.89,11.67
2025-05-30,"Arid Mesa","Wilds of Eldraine","34","",3,2.34,7.03
2025-05-30,"Elvish Mystic","Kaladesh Remastered","36","",2,13.66,27.32
2025-05-30,"Misty Rainforest","Theros Beyond Death","262","Foil",2,9.87,19.74
2025-05-30,"Dockside Extortionist","Revised","85","",3,11.04,33.13
2025-05-30,"Kiora, Behemoth Beckoner","Beta","77","",1,12.14,12.14
2025-05-30,"Demonic Tutor","Phyrexia: All Will Be One","29","",4,5.61,22.44
2025-05-30,"Inquisition of Kozilek","Fourth Edition","224","",2,16.98,33.96
2025-05-30,"Xenagos, God of Revels","Commander Masters","28","",1,19.50,19.50
2025-05-30,"Jitte","Future Sight","194","",4,14.90,59.59
2025-05-30,"Volcanic Island","Unfinity","276","",3,877.27,2631.82
2025-05-30,"Lotus Cobra","Fourth Edition","63","",3,2329.89,6989.66
2025-05-30,"Chandra, Torch of Defiance","The Lord of the Rings","201","",1,1.99,1.99
2025-05-30,"Flooded Strand","The Lord of the Rings","265","Foil",2,12.84,25.69
2025-05-30,"Demonic Tutor","Kaladesh Remastered","111","",1,3.73,3.73
2025-05-30,"Sword of Body and Mind","Innistrad: Midnight Hunt","74","",1,4.89,4.89
2025-05-30,"Sensei's Divining Top","Fourth Edition","299","Prerelease",1,23.65,23.65
2025-05-30,"Demonic Tutor","The Lord of the Rings","289","",3,15.97,47.91
2025-05-30,"Scalding Tarn","Theros Beyond Death","186","",4,11.82,47.26
2025-05-30,"Ancient Tomb","Commander Masters","258","Prerelease",1,20.77,20.77
2025-05-30,"Cabal Coffers","The Lost Caverns of Ixalan","265","Foil",4,13.82,55.30
2025-05-30,"Orcish Bowmasters","Zendikar Rising","268","Foil",1,10.04,10.04
2025-05-30,"Phyrexian Obliterator","Commander Masters","166","Foil",2,35.53,71.05
2025-05-30,"Demonic Tutor","The Brothers' War","88","Etched",1,11.05,11.05
2025-05-30,"Sword of War and Peace","Revised","156","",1,11.47,11.47
2025-05-30,"Path to Exile","Unfinity","154","",2,0.90,1.80
2025-05-30,"The Ur-Dragon","Innistrad: Midnight Hunt","67","",2,10.75,21.50
2025-05-30,"Emrakul, the Aeons Torn","Unfinity","253","",2,7.93,15.86
2025-05-30,"Wrath of God","Future Sight","230","",1,1.53,1.53
2025-05-30,"Sword of Body and Mind","Wilds of Eldraine","239","Foil",4,2.49,9.96
2025-05-30,"Sheoldred, the Apocalypse","Revised","271","Etched",2,339.58,679.16
2025-05-30,"Force of Will","Magic 2012","256","",4,328.73,1314.93
2025-05-30,"Cabal Coffers","Phyrexia: All Will Be One","7","Foil",1,8.63,8.63
2025-05-30,"Verdant Catacombs","Phyrexia: All Will Be One","216","Etched",2,29.19,58.38
2025-05-30,"Vampiric Tutor","Streets of New Capenna","291","Foil",1,18.36,18.36
2025-05-30,"Dark Confidant","The Lord of the Rings","217","",1,4.67,4.67
2025-05-30,"Sheoldred, the Apocalypse","Alpha","165","Prerelease",2,124.24,248.49
2025-05-30,"Avacyn, Angel of Hope","Ixalan","138","",3,14.43,43.29
2025-05-30,"Teferi's Protection","The Lord of the Rings","105","",3,10.42,31.26
2025-05-30,"Arid Mesa","Future Sight","176","Prerelease",1,1.36,1.36
2025-05-30,"Vraska the Unseen","Revised","169","",1,2.01,2.01
2025-05-30,"Liliana's Triumph","Magic 2010","226","Prerelease",3,1.41,4.22
2025-05-30,"Kodama's Reach","Modern Horizons 2","145","",2,1.52,3.04
2025-05-30,"Brisela, Voice of Nightmares","The Lord of the Rings","94","",3,18.03,54.08
2025-05-30,"Ragavan, Nimble Pilferer","Dominaria United","243","Foil",2,554.12,1108.25
2025-05-30,"Thoughtseize","Phyrexia: All Will Be One","193","",4,15.56,62.25
2025-05-30,"Gaea's Cradle","Dominaria United","143","Foil",4,595.40,2381.60
2025-05-30,"Fyndhorn Elves","Innistrad: Midnight Hunt","14","",2,19.23,38.47
2025-05-30,"Fabled Passage","Fourth Edition","126","Foil",3,8.22,24.67
2025-05-30,"Nicol Bolas, the Ravager","Modern Horizons 2","59","Prerelease",4,2.83,11.32
2025-05-30,"Urborg, Tomb of Yawgmoth","March of the Machine","21","",1,11.74,11.74
2025-05-30,"Mana Crypt","Time Spiral","105","",4,387.15,1548.61
2025-05-30,"Jitte","Revised","253","",4,19.61,78.45
2025-05-30,"Lightning Bolt","Commander Masters","288","Etched",2,14.76,29.51
2025-05-30,"Force of Will","Modern Horizons 2","235","Prerelease",3,349.92,1049.76
2025-05-30,"Craterhoof Behemoth","The Brothers' War","207","",1,14.59,14.59
2025-05-30,"Sword of Fire and Ice","March of the Machine","71","Prerelease",4,14.92,59.67
2025-05-30,"Tamiyo, Field Researcher","The Lost Caverns of Ixalan","238","Etched",1,25.42,25.42
2025-05-30,"Birds of Paradise","Innistrad: Midnight Hunt","8","",1,15.54,15.54
2025-05-30,"Cabal Coffers","Magic 2012","84","Prerelease",2,6.03,12.07
2025-05-30,"Mox Diamond","Beta","247","",3,1720.10,5160.31
2025-05-30,"Sylvan Library","Commander Masters","32","Foil",1,5.64,5.64
2025-05-30,"Sword of War and Peace","Modern Horizons 2","173","",2,11.90,23.81
2025-05-30,"Ob Nixilis Reignited","Modern Horizons 2","182","",3,12.11,36.34
2025-05-30,"Scalding Tarn","The Brothers' War","245","",1,11.20,11.20
2025-05-30,"Kiora, Behemoth Beckoner","Streets of New Capenna","90","Prerelease",1,12.66,12.66
2025-05-30,"Elesh Norn, Grand Cenobite","Strixhaven","187","Foil",1,12.34,12.34
2025-05-30,"Field of the Dead","Magic 2011","259","Prerelease",1,4.53,4.53
2025-05-30,"Elvish Mystic","Magic 2010","211","",3,2.05,6.14
2025-05-30,"Karn, Scion of Urza","Future Sight","121","Prerelease",2,9.38,18.76
2025-05-30,"Wrath of God","Modern Horizons 2","222","Foil",4,18.88,75.51
2025-05-30,"Xenagos, God of Revels","Ixalan","277","Prerelease",4,7.75,30.98
2025-05-30,"Griselbrand","Ixalan","297","Prerelease",4,19.64,78.55
2025-05-30,"Sword of Fire and Ice","Magic 2010","41","Prerelease",1,18.53,18.53
2025-05-30,"Sensei's Divining Top","Magic 2013","234","Etched",4,2.12,8.49
2025-05-30,"Mox Diamond","Modern Horizons 2","253","",4,3529.36,14117.44
2025-05-30,"Wooded Foothills","The Brothers' War","104","",2,11.76,23.51
2025-05-30,"Misty Rainforest","Unlimited","251","",2,15.82,31.64
2025-05-30,"Xenagos, the Reveler","Innistrad: Midnight Hunt","257","Prerelease",1,10.87,10.87
2025-05-30,"Felidar Guardian","Future Sight","161","",4,12.67,50.68
2025-05-30,"Sheoldred, the Apocalypse","Ikoria: Lair of Behemoths","192","Foil",1,374.96,374.96
2025-05-30,"Batterskull","Beta","82","",1,1.01,1.01
2025-05-30,"Demonic Tutor","Ikoria: Lair of Behemoths","230","",4,2.02,8.06
2025-05-30,"Path to Exile","Magic 2010","49","Prerelease",3,36.78,110.35
2025-05-30,"Xenagos, the Reveler","The Lost Caverns of Ixalan","227","",3,8.80,26.40
2025-05-30,"Jitte","Zendikar Rising","66","Etched",4,13.67,54.66
2025-05-30,"Ral Zarek","Fourth Edition","27","Etched",3,12.59,37.76
2025-05-30,"Scute Swarm","Innistrad: Midnight Hunt","13","",3,6.98,20.94
2025-05-30,"Swords to Plowshares","Streets of New Capenna","195","",4,9.59,38.37
2025-05-30,"Polluted Delta","Ixalan","221","",3,5.78,17.33
2025-05-30,"Tundra","Theros Beyond Death","180","Foil",3,13.75,41.26
2025-05-30,"Craterhoof Behemoth","Wilds of Eldraine","215","",2,10.74,21.48
2025-05-30,"Liliana of the Veil","Commander Masters","254","",1,2.91,2.91
2025-05-30,"Sylvan Library","Modern Horizons 2","122","",4,10.88,43.53
2025-05-30,"Counterspell","Ixalan","165","Etched",2,28.55,57.11
2025-05-30,"Force of Will","Dominaria United","248","",3,102.88,308.64
2025-05-30,"Mystic Remora","Future Sight","54","Foil",2,8.13,16.27
2025-05-30,"Thoughtseize","Beta","294","",2,19.01,38.03
2025-05-30,"Cabal Coffers","Ikoria: Lair of Behemoths","255","Prerelease",4,30.02,120.08
2025-05-31,"Vraska the Unseen","Magic 2013","77","Foil",4,30.76,123.05
2025-05-31,"Arid Mesa","Magic 2011","109","",2,7.65,15.31
2025-05-31,"Saheeli Rai","Ixalan","281","Etched",4,5.90,23.59
2025-05-31,"Dark Depths","Wilds of Eldraine","220","Prerelease",1,7.93,7.93
2025-05-31,"Aether Vial","The Brothers' War","114","Foil",3,28.23,84.69
2025-05-31,"Narset, Parter of Veils","Modern Horizons 2","240","",1,17.22,17.22
2025-05-31,"Misty Rainforest","The Brothers' War","61","",2,16.46,32.93
2025-05-31,"Kiora, Behemoth Beckoner","Phyrexia: All Will Be One","264","",3,13.89,41.66
2025-05-31,"Xenagos, the Reveler","Alpha","179","Prerelease",2,30.65,61.30
